datetime,ACC001_X,ACC001_Y,ACC001_Z,ACC002_Z,ACC003_Z,CAC001,CAC002,CAC003,CAC004,CAC005,CAC006,CAC007,CAC008,CAC009,CAC010,CAC011,CAC013,CAC014,CAC015,CAC016,CAC017,CAC018,DIS001_Y,DIS001_Z,EQK_TJAX,EQK_TJAY,EQK_TJBX,EQK_TJBY,EQK_TJBZ,EQK_TJCX,EQK_TJCY,EQK_TJDX,EQK_TJGE,EQK_TJGN,EQK_TJGZ,EQK_TJHZ,EQK_TJPX,EQK_TJQY,EQK_TJQZ,EQK001_X,EQK001_Y,EQK001_Z,FBG001,FBG002,FBG003,FBG004,FBG005,FBG006,FBG007,FBG008,FBG009,FBG010,FBG011,FBG012,FBG013,FBG014,FBG015,FBG016,FBG017,FBG018,FBG019,FBG020,FBG021,FBG022,FBG023,FBG024,FBT001,FBT005,FBT006,FBT007,FBT009,FBT010,FBT011,FBT012,FBT013,FBT014,FBT015,FBT016,FBT017,FBT018,FBT019,FBT020,GNS001_X,GNS001_Y,GNS001_Z,GNS002_X,GNS002_Y,GNS002_Z,GNS003_X,GNS003_Y,GNS003_Z,WGT001_D,WGT001_S,WGT001_V,WGT002_D,WGT002_S,WGT002_V,WVR001_HDR,WVR001_HSP,WVR001_PDR,WVR001_PSP,WVR002_HDR,WVR002_HSP,WVR002_PDR,WVR002_PSP
2018-05-27 04:41:00,45.49564,31.23011,14.7959,975.0195,1007.76,712.7548,705.4811,350.6548,381.5041,651.7193,671.5803,879.2611,865.9304,906.9993,18.40207,911.2374,869.934,909.2825,657.0191,681.3249,690.0746,697.3602,716.2036,556.1782,2.647085,3.707834,7.39904,5.847956,7.039851,0.9779981,3.626072,23.44841,14.03718,0.2611933,6.431754,6.987844,900.4347,2.743813,5.107314,1.329133,5.359305,2.481838,0.0,0.0,0.0,71.95584,439.192,618.9874,757.2299,1284.801,986.165,230.651,187.1862,146.5656,1515.855,195.9633,149.5673,220.451,157.2467,187.182,41.2687,151.2446,286.817,868.6246,174.8318,228.6796,1530.564,1527.422,1526.427,1524.751,1522.261,1521.387,1531.179,1529.51,1528.542,1526.974,1525.832,1524.911,1524.272,1523.365,1521.886,1520.836,10.17784,15.46818,3.268984,10.69194,10.86242,9.089428,10.71564,13.3652,7.584208,60.21637,60.24947,60.22963,0.2550718,1.025245,0.1864401,35.26291,60.22963,225.0157,85.18222,89.70198,53.56763,266.2382,0.3159455
2018-05-27 05:14:00,45.42355,31.15799,14.63061,975.0173,1007.701,712.7469,705.4672,350.6294,381.4116,651.6281,672.5131,879.0974,865.8993,906.7597,18.43646,911.1251,869.8344,910.0841,656.7443,681.303,690.1103,697.4032,716.4922,556.1755,2.022133,3.587164,7.388316,5.843461,7.031226,0.8515148,3.562662,23.44687,13.98251,0.2268888,6.416061,6.180273,900.1912,2.763149,4.011638,1.229076,5.413154,2.479707,0.0,0.0,0.0,68.88426,438.8097,619.1612,753.3049,1289.331,1011.135,191.0354,185.7982,145.0346,1517.107,208.6305,153.3075,224.88,160.0079,192.8956,37.71629,152.9091,286.6568,869.0876,170.8283,225.0021,1530.564,1527.416,1526.425,1524.747,1522.257,1521.386,1531.178,1529.508,1528.54,1526.97,1525.83,1524.907,1524.271,1523.364,1521.883,1520.835,9.623669,8.449763,3.371509,8.286786,13.41174,2.389494,15.7183,6.510632,9.478333,60.21637,60.24947,60.22963,0.2975524,1.064144,0.128742,35.26291,60.22963,225.0157,85.18222,89.69425,53.58777,272.1695,0.3242097
2018-05-27 07:09:00,45.26661,31.03109,14.21525,974.9393,1007.61,712.8001,705.2047,350.9042,382.0242,651.6579,677.0266,879.103,866.4811,906.8665,15.52522,911.7416,869.8869,909.3453,658.6436,681.4385,691.5849,697.6515,716.9667,556.1801,1.670669,3.369058,7.392742,5.821403,7.14361,0.8330947,3.425903,23.44551,14.31399,0.01134412,6.711604,6.175072,900.4779,2.661799,4.336257,1.207973,5.484386,2.481819,0.0,0.0,0.0,52.73027,446.9466,635.5005,720.1071,1291.233,970.2982,265.999,204.2636,176.1098,1542.438,224.6095,178.4403,245.3213,171.8148,212.771,14.76292,167.9866,304.707,857.7982,185.021,227.4524,1530.564,1527.403,1526.424,1524.737,1522.247,1521.385,1531.177,1529.504,1528.539,1526.961,1525.828,1524.899,1524.268,1523.357,1521.873,1520.829,4.398958,14.72278,4.418349,10.13669,7.707994,3.008998,15.26052,11.17851,8.058919,60.21637,60.24947,60.22963,0.5165366,0.3069417,0.0994275,35.26291,60.22963,225.0157,85.18222,89.44733,53.62087,276.9227,0.5260189
2018-05-27 07:10:00,45.27334,31.03266,14.21806,974.9448,1007.623,712.8217,705.216,350.927,381.8974,651.5351,677.1674,879.131,866.5351,906.9422,15.53643,911.9569,869.9778,909.4229,658.7585,681.4895,691.59,697.6329,716.9747,556.1809,1.866667,3.373488,7.392832,5.8212,7.146117,0.8686347,3.425979,23.44661,14.32154,0.009929597,6.718959,6.413417,901.0464,2.668561,4.662841,1.230326,5.485402,2.482543,0.0,0.0,0.0,52.75485,447.2898,635.6787,716.9414,1293.045,963.4048,263.7226,203.5919,176.9134,1544.589,224.4211,179.2623,245.2281,171.8785,213.0558,14.59197,168.2167,304.5267,857.5456,185.0611,227.5954,1530.564,1527.403,1526.424,1524.737,1522.247,1521.385,1531.177,1529.505,1528.539,1526.961,1525.828,1524.899,1524.268,1523.357,1521.874,1520.829,5.020375,13.47591,5.610351,9.498421,8.49801,3.669471,12.69419,11.2029,7.308292,60.21637,60.24947,60.22963,0.3758501,0.3268168,0.1095185,35.26291,60.22963,225.0157,85.18222,89.60536,53.62143,281.1678,0.3914813
2018-05-27 08:15:00,45.06209,31.19939,14.42964,974.9776,1007.836,713.2704,704.8462,352.0801,383.1015,652.1492,676.4694,880.5943,868.8653,907.3271,13.33002,913.1424,869.9115,908.5459,660.2303,681.9661,693.0261,697.3648,716.8817,556.1797,1.490486,3.399654,7.431944,5.804098,7.367088,0.8396918,3.49857,23.43766,15.53263,0.1270627,7.259382,6.099914,901.2852,2.57162,4.016883,1.187697,5.563057,2.489602,0.0,0.0,0.0,13.74201,479.9221,681.855,687.8388,1291.633,977.1435,433.1828,227.3571,204.448,1543.901,220.5354,190.8467,267.2943,193.8564,240.3123,12.24078,201.1413,335.9954,842.3583,216.0707,239.0736,1530.564,1527.409,1526.43,1524.742,1522.252,1521.393,1531.183,1529.51,1528.55,1526.966,1525.832,1524.9,1524.273,1523.355,1521.876,1520.828,5.761727,15.24159,3.801212,9.215747,10.55162,4.872528,16.4727,8.328685,15.24393,60.21637,60.24947,60.22963,0.1399383,1.113253,0.2242639,35.26291,60.22963,225.0157,85.18222,89.72097,53.61494,211.1769,0.2643426
2018-05-27 08:16:00,45.05377,31.20311,14.43806,974.9758,1007.841,713.2915,704.8366,352.081,383.0799,652.1883,676.5971,880.5877,868.8932,907.3341,13.275,913.2001,869.9148,908.5492,660.1969,681.9879,693.0579,697.3701,716.8406,556.1825,1.512753,3.399693,7.432883,5.803891,7.371915,0.8401228,3.500843,23.43734,15.5508,0.1275527,7.267284,6.065239,901.2898,2.572299,3.956504,1.187337,5.566609,2.489746,0.0,0.0,0.0,13.04642,480.5067,682.545,680.1528,1290.429,979.1981,433.8431,227.729,204.6859,1553.32,220.3868,190.2459,267.7005,194.488,240.8395,12.64837,201.7481,336.6759,841.786,216.6827,239.4389,1530.564,1527.409,1526.43,1524.742,1522.252,1521.393,1531.183,1529.511,1528.55,1526.967,1525.832,1524.9,1524.273,1523.355,1521.876,1520.828,5.670979,16.42978,2.588079,9.687148,10.77513,4.42547,16.67436,7.91488,10.87015,60.21637,60.24947,60.22963,0.09126545,1.353121,0.204947,35.26291,60.22963,225.0157,85.18222,89.76338,53.61207,195.7255,0.2243494
2018-05-27 08:19:00,45.04555,31.2169,14.46051,974.9815,1007.859,713.2838,704.8688,352.0816,383.0316,652.2409,674.5989,880.6343,869.4101,907.398,13.0777,913.4718,869.9082,908.565,660.2291,681.9232,693.0271,697.395,716.7445,556.185,1.498573,3.409436,7.435007,5.803084,7.388135,0.8448783,3.507517,23.43721,15.60277,0.1291731,7.288228,6.13351,901.3548,2.558641,4.02112,1.188923,5.577568,2.488937,0.0,0.0,0.0,11.06441,482.4358,680.3003,681.2864,1288.56,977.8507,434.9612,228.6132,204.9997,1551.281,220.2133,189.2974,269.5157,194.9937,242.4666,14.20683,203.8818,338.9513,841.012,218.921,238.4299,1530.564,1527.409,1526.43,1524.743,1522.253,1521.393,1531.184,1529.511,1528.55,1526.967,1525.833,1524.901,1524.274,1523.354,1521.876,1520.828,5.573075,14.36561,2.636405,10.28385,11.46467,2.516955,15.85187,8.681244,10.10633,60.21637,60.24947,60.22963,0.3229116,0.6360477,0.04881104,35.26291,60.22963,225.0157,85.18222,89.6542,53.60537,98.52531,0.3265798
2018-05-27 08:22:00,45.04151,31.23223,14.48501,974.9808,1007.878,713.2387,704.7725,352.0953,383.0029,652.1792,675.5405,880.6854,869.3895,907.3127,12.98287,913.249,869.9372,908.5052,660.2377,681.9331,693.0138,697.4446,716.4937,556.1864,1.473521,3.410467,7.437099,5.80195,7.405098,0.8409869,3.514487,23.43674,15.65244,0.1294003,7.299545,6.069448,901.3555,2.55199,3.926878,1.182558,5.587618,2.488045,0.0,0.0,0.0,9.159649,484.1488,682.6635,674.988,1289.392,992.011,403.242,229.2539,205.6542,1550.012,220.3092,188.4123,270.589,196.9239,243.5574,16.08347,205.9908,340.8841,840.0694,220.9051,239.2656,1530.564,1527.41,1526.43,1524.743,1522.253,1521.393,1531.184,1529.511,1528.551,1526.968,1525.833,1524.901,1524.274,1523.354,1521.876,1520.828,5.095014,15.78359,3.686304,10.74659,10.79688,3.42358,17.31562,7.670984,9.312361,60.21637,60.24947,60.22963,0.6972262,0.1312911,0.02614168,35.26291,60.22963,225.0157,85.18222,89.25452,53.58787,88.26956,0.6977161
2018-05-27 08:45:00,45.04253,31.3394,14.71529,974.9999,1008.023,713.3715,704.7769,352.2878,383.1789,652.294,675.5858,880.9149,868.9974,907.4861,12.84841,913.3763,869.9885,908.3881,660.3653,681.9956,693.3244,698.0835,716.6051,556.1851,1.71285,3.433809,7.459804,5.794544,7.547778,0.8776899,3.569611,23.43678,15.98939,0.1105886,7.418581,6.395477,901.6091,2.524302,4.283713,1.186295,5.640034,2.483856,0.0,0.0,0.0,4.399396,495.9968,697.4272,669.3644,1289.736,1007.537,288.1469,229.8183,208.6419,1546.566,223.9082,190.3402,277.9949,206.2072,251.185,27.6447,222.3229,356.4652,834.2954,236.4688,244.5846,1530.564,1527.418,1526.433,1524.749,1522.259,1521.396,1531.186,1529.517,1528.555,1526.974,1525.836,1524.903,1524.277,1523.354,1521.881,1520.829,6.051721,11.62568,10.26313,9.966611,10.54789,4.184802,14.41992,9.322428,27.75293,60.21637,60.24947,60.22963,0.4765396,1.14889,0.2052121,35.26291,60.22963,225.0157,85.18222,89.55766,53.59564,138.8406,0.5188468
2018-05-27 08:55:00,45.02111,31.37774,14.8183,974.9748,1008.094,713.3776,704.7587,352.09,383.0656,652.202,675.671,880.7746,868.6514,907.3845,12.44905,913.162,869.8933,908.3335,660.2542,681.9519,693.2417,697.9005,717.1609,556.1855,1.480133,3.433767,7.467503,5.791932,7.612217,0.8435248,3.59434,23.43419,16.10504,0.09768165,7.453032,5.90332,901.4446,2.494108,3.452409,1.164535,5.663453,2.485959,3.721874,0.0,0.0,8.527403,499.8337,702.5508,653.8691,1284.496,1024.96,280.0257,231.9502,207.7948,1546.684,227.325,190.3878,278.434,212.4861,250.8746,33.00344,229.2352,363.2699,830.8991,242.1458,247.5268,1530.564,1527.422,1526.433,1524.751,1522.263,1521.397,1531.187,1529.52,1528.556,1526.977,1525.838,1524.904,1524.279,1523.354,1521.883,1520.829,7.763161,13.92407,3.172914,12.56619,10.84597,3.981331,16.94543,9.260328,21.92087,60.21637,60.24947,60.22963,1.066018,0.6218019,0.1847457,35.26291,60.22963,225.0157,85.18222,88.861,53.63442,270.6514,1.081908
2018-05-27 09:24:00,44.98789,31.55494,15.15681,975.0302,1008.356,713.7571,704.4772,352.2038,383.3972,652.4162,676.2334,880.9652,869.0188,907.6534,19.1699,913.853,869.7659,908.0411,660.5859,682.0548,693.6164,698.4135,716.4057,556.1826,1.651209,3.527102,7.491192,5.785748,7.766267,0.8578223,3.664356,23.43008,16.42113,0.07132853,7.371035,5.914735,901.6979,2.431369,3.376952,1.133145,5.803053,2.494314,265.7123,0.0,0.0,25.62064,516.6708,723.5,640.666,1266.809,1045.472,414.6682,239.7671,210.8678,1565.228,242.6985,203.5783,280.6666,219.3827,250.0943,50.25983,254.5402,383.1248,823.3169,261.353,254.9005,1530.564,1527.433,1526.437,1524.76,1522.272,1521.403,1531.192,1529.527,1528.563,1526.987,1525.843,1524.906,1524.285,1523.355,1521.892,1520.83,7.405459,15.72418,5.357403,13.113,12.89537,3.52189,13.28106,10.83465,26.10227,60.21637,60.24947,60.22963,0.5198679,1.107853,0.2237156,35.26291,60.22963,225.0157,85.18222,89.48984,53.58173,215.2385,0.5659606
2018-05-27 09:25:00,44.99868,31.56616,15.18106,975.0389,1008.349,713.7707,704.4787,352.2612,383.4178,652.4442,676.595,881.1545,869.185,907.8175,18.13193,913.9058,869.9362,908.2155,660.7141,682.3803,693.6454,698.4582,716.2057,556.182,1.99325,3.545527,7.492685,5.785503,7.771649,0.8633723,3.667464,23.43041,16.43863,0.06844219,7.373393,6.321994,901.8646,2.452032,4.047954,1.139204,5.808453,2.496289,271.2287,0.0,0.0,26.61756,517.7337,724.4239,642.3999,1268.709,1062.716,433.9224,239.7477,211.2562,1559.228,243.6204,204.4691,281.1345,217.3982,250.6151,50.72646,256.1431,384.2082,822.2962,262.0359,255.6247,1530.564,1527.434,1526.437,1524.761,1522.273,1521.403,1531.192,1529.528,1528.563,1526.987,1525.843,1524.906,1524.285,1523.355,1521.892,1520.83,7.729058,15.4682,5.709287,12.04862,13.99265,4.448388,12.73489,10.12716,28.81233,60.21637,60.24947,60.22963,0.8102801,1.124609,0.2655863,35.26291,60.22963,225.0157,85.18222,89.20717,53.56778,234.1902,0.8526957
2018-05-27 23:48:00,45.62547,31.92327,16.71725,975.1712,1008.698,712.8092,705.1639,351.2197,382.1435,651.233,674.7466,879.0021,866.4363,907.2244,12.62731,911.9672,871.753,917.1483,659.1406,681.5611,691.5655,697.7039,717.9988,556.1866,2.959749,4.390586,7.523993,5.88848,7.557086,0.9630914,4.342244,23.38571,15.47269,0.8905812,6.622481,5.432479,900.877,2.441587,2.267336,1.058574,5.997926,2.451513,285.347,0.0,0.0,2.727968,506.1923,719.5382,632.396,1220.56,1040.327,1014.211,310.0312,206.6052,1550.236,245.1386,192.312,268.393,226.6709,251.73,27.20726,224.5667,378.7393,819.2006,235.5426,274.2338,1530.564,1527.477,1526.447,1524.799,1522.307,1521.41,1531.192,1529.548,1528.566,1527.022,1525.85,1524.959,1524.294,1523.376,1521.916,1520.85,11.17363,16.41616,2.139489,15.74974,18.84304,2.651528,12.83527,6.721582,11.63895,60.21637,60.24947,60.22963,0.8068422,1.783282,0.203583,35.26291,60.22963,225.0157,85.18222,89.11318,53.69288,103.7771,0.8321301
2018-05-28 00:20:00,45.61441,31.86035,16.54677,975.098,1008.635,712.8343,705.1546,351.2205,382.0706,651.3051,674.8824,879.132,866.3886,907.1819,16.3437,911.9474,870.6768,909.6743,658.908,681.4998,691.4864,697.709,717.4755,556.1821,2.836504,4.296296,7.520918,5.887397,7.545225,0.9356547,4.294323,23.38993,15.42093,0.8647056,6.620314,5.513742,900.6365,2.481176,2.4962,1.039115,6.010218,2.448854,285.9911,0.0,0.0,3.130917,501.6384,713.694,642.7719,1233.607,1093.562,995.821,194.3816,202.3852,1543.263,240.1374,189.1293,263.8735,219.9867,246.3796,23.07755,220.321,371.8366,823.8134,230.5436,270.9758,1530.564,1527.472,1526.446,1524.794,1522.303,1521.409,1531.191,1529.544,1528.565,1527.017,1525.849,1524.954,1524.293,1523.375,1521.913,1520.849,10.04776,16.24853,12.56722,17.25531,17.6606,6.581863,14.3129,7.052801,2.43047,60.21637,60.24947,60.22963,0.2222186,1.472775,0.2498082,35.26291,60.22963,225.0157,85.18222,89.65043,53.65636,140.8972,0.334343
2018-05-28 00:50:00,45.60421,31.80753,16.39992,975.1273,1008.577,712.8074,705.1183,351.2116,382.1582,651.3802,674.7595,879.1088,866.3808,907.1419,16.48627,911.8083,870.0973,909.8803,658.9905,681.5374,691.6493,697.7548,717.5186,556.1791,2.74998,4.224573,7.515912,5.88724,7.537142,0.9316463,4.251833,23.39313,15.37189,0.841578,6.614477,5.536738,900.6194,2.509335,2.622775,1.038974,6.007535,2.448586,285.9822,0.0,0.0,6.620575,498.0715,709.4406,645.1279,1240.959,1054.589,1146.956,222.2726,199.2582,1544.8,236.4354,185.807,260.2058,214.2739,241.378,20.0798,217.6112,365.8124,827.7797,226.672,267.5902,1530.564,1527.467,1526.445,1524.79,1522.299,1521.408,1531.191,1529.541,1528.564,1527.013,1525.848,1524.948,1524.292,1523.374,1521.91,1520.848,11.8958,13.10852,9.311248,14.87243,19.59918,7.752691,13.34707,5.257661,7.135116,60.21637,60.24947,60.22963,0.6959325,0.08032093,0.1157372,35.26291,60.22963,225.0157,85.18222,89.25192,53.65937,277.1585,0.7054907
2018-05-28 01:45:00,45.57386,31.72446,16.17729,975.1083,1008.506,712.8292,705.2179,351.1123,382.0134,651.7089,674.8433,879.1014,866.3244,907.0933,17.11697,911.9147,869.9812,909.8024,658.8591,681.475,691.6682,697.7686,718.0151,556.1842,2.62531,4.110204,7.506965,5.88696,7.525797,0.9261055,4.173981,23.3999,15.2885,0.8003554,6.604604,5.586229,900.6003,2.574344,2.870768,1.040134,6.003215,2.43963,284.8197,0.0,0.0,11.66109,490.9626,697.029,657.7274,1248.905,1010.752,1077.428,234.6939,188.9916,1545.867,228.6701,175.9108,255.4792,205.2717,230.8213,14.74896,212.9638,354.2885,833.6916,219.7214,262.0964,1530.564,1527.459,1526.442,1524.783,1522.293,1521.405,1531.192,1529.536,1528.56,1527.007,1525.848,1524.937,1524.289,1523.373,1521.905,1520.846,8.546783,13.45149,4.714672,15.73984,17.94267,2.589283,15.89106,7.772494,4.043576,60.21637,60.24947,60.22963,0.6970445,0.7156627,0.06178228,35.26291,60.22963,225.0157,85.18222,89.26065,53.69401,274.3333,0.6997772
2018-05-28 01:55:00,45.56943,31.71001,16.13977,975.1173,1008.482,712.8793,705.1821,351.1047,382.0405,651.7593,674.8999,879.1183,866.3612,907.1268,17.10102,912.0064,869.9765,910.0555,658.8486,681.4554,691.6292,697.7297,718.3396,556.1829,2.604064,4.091569,7.506263,5.886866,7.523368,0.9251652,4.16011,23.40091,15.27633,0.7921593,6.603145,5.597721,900.5988,2.584728,2.925141,1.042849,5.989923,2.440365,284.3571,0.0,0.0,12.37774,489.7766,695.2849,667.8179,1257.414,1017.273,1036.116,232.6017,187.5952,1541.61,227.3044,174.4888,255.1224,202.9646,229.6378,14.36144,212.0008,352.8932,834.4675,218.4888,261.152,1530.564,1527.457,1526.441,1524.782,1522.292,1521.404,1531.192,1529.535,1528.56,1527.006,1525.848,1524.936,1524.288,1523.373,1521.904,1520.846,9.771387,14.64283,3.946431,14.61666,17.62712,4.7067,16.36108,5.686827,2.656189,60.21637,60.24947,60.22963,0.9763501,0.7928846,0.1018504,35.26291,60.22963,225.0157,85.18222,88.95884,53.71665,273.8674,0.9816481
2018-05-28 02:27:00,45.55439,31.66616,16.02098,975.0769,1008.408,712.8289,705.2287,351.085,381.9863,651.727,675.0303,879.0856,866.2956,907.0461,17.01724,912.143,869.9244,909.8043,658.765,681.488,691.6164,697.6989,719.0258,556.1774,2.547139,4.032506,7.501992,5.886958,7.514918,0.9207888,4.11938,23.4045,15.2331,0.7692308,6.600528,5.617701,900.5886,2.614611,3.05511,1.046146,5.974752,2.44093,271.0326,0.0,0.0,15.83051,486.0899,690.209,666.8302,1262.232,1044.33,813.8179,227.0819,182.7637,1534.143,222.9282,171.0667,252.3122,199.1789,225.2967,11.80177,210.4912,347.3033,837.3947,215.326,258.1485,1530.564,1527.453,1526.44,1524.779,1522.289,1521.403,1531.191,1529.532,1528.559,1527.002,1525.848,1524.929,1524.288,1523.373,1521.901,1520.845,10.85108,14.65383,3.133189,13.44166,17.17952,2.945976,15.39361,9.661573,3.894382,60.21637,60.24947,60.22963,0.5472372,0.1783935,0.1143909,35.26291,60.22963,225.0157,85.18222,89.41255,53.76453,279.7833,0.5590651
2018-05-28 02:33:00,45.55175,31.65917,16.0008,975.075,1008.411,712.8026,705.2298,351.0511,381.9552,651.7904,675.0487,879.0636,866.2798,907.0621,17.21544,912.0491,869.9421,909.7621,658.7605,681.4855,691.6199,697.718,718.9235,556.1821,2.534923,4.022429,7.501858,5.886959,7.512703,0.9201836,4.112108,23.40507,15.22564,0.7650048,6.598675,5.62156,900.5919,2.61672,3.079407,1.044882,5.977304,2.442996,270.3505,0.0,0.0,16.27598,485.4787,689.5391,668.5666,1261.776,1039.06,756.2272,227.9973,182.0256,1536.912,222.2853,170.4619,251.6836,198.6375,224.4424,11.40729,210.6853,346.404,837.7805,214.6861,257.7025,1530.564,1527.452,1526.44,1524.778,1522.288,1521.403,1531.191,1529.532,1528.559,1527.002,1525.848,1524.927,1524.287,1523.372,1521.901,1520.845,10.64292,18.18103,8.547882,13.06991,14.42811,4.000716,13.28022,12.68721,9.322924,60.21637,60.24947,60.22963,0.5097671,0.479931,0.1163985,35.26291,60.22963,225.0157,85.18222,89.4495,53.75739,103.2103,0.5228873
2018-05-28 02:34:00,45.55413,31.65854,15.99799,975.0913,1008.422,712.8173,705.2597,351.054,381.9764,651.765,675.0517,879.0583,866.2752,907.0838,17.16554,912.0314,869.9085,909.8287,658.7619,681.4797,691.6364,697.7338,718.977,556.1813,2.552269,4.021282,7.501844,5.886945,7.512486,0.9210214,4.111,23.40553,15.2246,0.7641948,6.598395,5.65126,900.5931,2.616781,3.133398,1.045239,5.97727,2.443197,270.8308,0.0,0.0,16.54905,485.3259,689.3771,666.827,1263.714,1038.169,746.1943,227.739,181.9872,1536.618,222.0044,170.4495,251.5283,198.3465,224.2519,11.14271,210.7354,346.0564,838.0532,214.6328,257.5317,1530.564,1527.452,1526.44,1524.778,1522.288,1521.403,1531.191,1529.532,1528.559,1527.002,1525.848,1524.927,1524.287,1523.372,1521.901,1520.845,10.43695,16.76021,5.830017,13.60561,15.5049,2.819333,13.66867,11.65989,11.48724,60.21637,60.24947,60.22963,0.7382526,0.5917287,0.1237762,35.26291,60.22963,225.0157,85.18222,89.20396,53.76113,99.20212,0.7485569
2018-05-28 02:35:00,45.55148,31.65706,15.994,975.0939,1008.418,712.8257,705.2253,351.0574,381.9809,651.7872,675.0514,879.0534,866.2768,907.0978,17.14934,912.0157,869.9503,909.8409,658.7598,681.4601,691.6229,697.7059,718.9842,556.1822,2.531475,4.019469,7.501716,5.886986,7.511986,0.9201838,4.109756,23.40562,15.22343,0.7634818,6.597946,5.626749,900.594,2.619027,3.095253,1.044788,5.977472,2.443013,270.255,0.0,0.0,16.5024,485.2496,689.3728,672.1246,1261.14,1044.969,730.5221,227.5998,181.8833,1536.438,222.0263,170.1569,251.3436,198.1302,224.0982,11.04055,210.7953,346.0816,837.9522,214.5038,257.5543,1530.564,1527.452,1526.44,1524.778,1522.288,1521.403,1531.191,1529.532,1528.559,1527.002,1525.847,1524.927,1524.287,1523.372,1521.901,1520.845,11.66565,17.62397,5.329673,13.28263,15.53837,2.869242,13.35312,10.98444,7.734343,60.21637,60.24947,60.22963,0.9204961,0.7942076,0.1526911,35.26291,60.22963,225.0157,85.18222,89.01002,53.76162,99.415,0.9330743
2018-05-28 02:38:00,45.54994,31.65328,15.98415,975.0903,1008.418,712.8036,705.2279,351.0799,381.9763,651.7689,675.0265,879.0813,866.2866,907.0947,17.19273,911.9825,869.9438,909.7836,658.7848,681.4673,691.6226,697.7154,718.699,556.181,2.525796,4.01452,7.501577,5.887032,7.510791,0.9201487,4.106981,23.40563,15.2203,0.7613861,6.597181,5.624282,900.5926,2.620669,3.098935,1.045734,5.975238,2.440903,269.4957,0.0,0.0,16.68882,484.8065,689.1244,676.1783,1261.67,1051.62,729.7861,227.0028,181.703,1537.577,221.5856,169.8465,250.8055,197.4749,223.8212,10.53974,210.9076,345.8899,838.1403,214.1404,257.3273,1530.564,1527.451,1526.44,1524.778,1522.288,1521.403,1531.191,1529.531,1528.559,1527.001,1525.847,1524.926,1524.287,1523.372,1521.9,1520.845,11.12984,17.52578,8.261063,11.59375,15.18594,2.934787,14.21419,11.0594,6.923873,60.21637,60.24947,60.22963,0.7127926,1.044832,0.1812643,35.26291,60.22963,225.0157,85.18222,89.22103,53.74173,104.0764,0.7354794
2018-05-28 03:22:00,45.54745,31.60284,15.84078,975.0605,1008.358,712.7673,705.2417,351.0277,381.9248,651.7956,675.1791,879.0685,866.2939,907.0854,16.77208,911.693,869.9094,909.7229,658.7339,681.4175,691.5355,697.6778,717.9022,556.1788,2.455124,3.950211,7.496244,5.886755,7.497892,0.9161872,4.061245,23.40992,15.17892,0.7251986,6.593318,5.656583,900.5893,2.649831,3.252441,1.063049,5.913978,2.435175,95.05061,0.0,0.0,23.0832,480.0497,683.6672,692.6391,1266.47,1041.517,516.9702,219.6134,177.8883,1532.855,215.8707,167.0251,244.6609,189.3971,219.767,5.728742,209.8839,340.5511,841.5493,210.0497,253.9838,1530.564,1527.446,1526.439,1524.773,1522.284,1521.402,1531.189,1529.528,1528.558,1526.997,1525.846,1524.916,1524.286,1523.371,1521.897,1520.844,14.91431,15.44316,9.155365,11.49315,15.46058,3.021183,12.95637,12.43334,8.788879,60.21637,60.24947,60.22963,1.397261,0.5034457,0.03319305,35.26291,60.22963,225.0157,85.18222,88.51023,53.68613,90.40565,1.397655
2018-05-28 03:37:00,45.54786,31.58771,15.79469,975.059,1008.362,712.7777,705.2489,351.078,381.8891,651.7544,675.2423,879.0931,866.2804,907.075,16.6187,911.6264,869.9122,909.7198,658.6978,681.3818,691.5701,697.6767,717.8663,556.1798,2.434282,3.93006,7.495491,5.886799,7.49046,0.9153005,4.04576,23.41119,15.16201,0.7171401,6.593147,5.673863,900.5755,2.658397,3.302264,1.068342,5.896009,2.434706,70.30856,0.0,0.0,24.80311,478.4809,681.9684,689.66,1267.059,1051.882,455.7388,216.8348,176.2683,1531.788,213.753,165.7889,242.1977,186.3018,218.1079,4.068263,208.7663,338.8657,842.5807,208.574,252.7413,1530.564,1527.445,1526.438,1524.772,1522.283,1521.401,1531.188,1529.527,1528.558,1526.996,1525.845,1524.914,1524.286,1523.371,1521.896,1520.843,14.26835,14.04085,4.430165,14.19213,15.44698,2.969479,10.46761,11.23987,9.386563,60.21637,60.24947,60.22963,0.7338751,1.445663,0.1815863,35.26291,60.22963,225.0157,85.18222,89.20149,53.68363,102.895,0.7560067
